"Unnamed: 0","agreement","annotation_id","annotator","created_at","few_shot_condtion","id","label-explicit","label-implicit","lead_time","model","split","text","updated_at"
65,100.0,29499769,"nils-constantin.hellwig@stud.uni-regensburg.de","2024-01-19T11:44:50.069399Z","random","91229ec5-2309-4594-81e6-7c5f188b09b2","[{""end"":9,""text"":""Essen"",""start"":4,""labels"":[""FOOD-POSITIVE""]}]","",1.275,"GPT-3",0,"Das Essen war köstlich.","2024-01-19T11:44:50.069417Z"
66,100.0,29501380,"nils-constantin.hellwig@stud.uni-regensburg.de","2024-01-19T12:10:48.669509Z","random","be2fca46-f71a-4fe3-8aa5-e27cabeb3ba7","[{""end"":12,""text"":""Personal"",""start"":4,""labels"":[""SERVICE-NEGATIVE""]}]","",4.911,"GPT-3",0,"Das Personal war sehr unfreundlich und unprofessionell.","2024-01-19T12:10:48.669525Z"
67,100.0,29499770,"nils-constantin.hellwig@stud.uni-regensburg.de","2024-01-19T11:44:53.108543Z","random","a51d3720-a4d4-45fc-a9cf-238f8472f4ef","[{""end"":9,""text"":""Essen"",""start"":4,""labels"":[""FOOD-POSITIVE""]}]","",2.176,"GPT-3",0,"Das Essen war köstlich.","2024-01-19T11:44:53.108559Z"
68,100.0,29502291,"nils-constantin.hellwig@stud.uni-regensburg.de","2024-01-19T12:26:31.448023Z","random","a5e51ba6-73ef-4a12-b4f5-777a119a95c2","[{""end"":14,""text"":""Atmosphäre"",""start"":4,""labels"":[""AMBIENCE-NEUTRAL""]}]","",5.415,"GPT-3",0,"Die Atmosphäre war okay.","2024-01-19T12:26:31.448045Z"
69,100.0,29502301,"nils-constantin.hellwig@stud.uni-regensburg.de","2024-01-19T12:26:42.667215Z","random","1c57c11f-3979-4d0c-94b0-b232a8cabdb5","[{""end"":30,""text"":""Preis-Leistungs-Verhältnis"",""start"":4,""labels"":[""PRICE-NEGATIVE""]}]","",10.376,"GPT-3",0,"Das Preis-Leistungs-Verhältnis ist hier definitiv nicht angemessen.","2024-01-19T12:26:42.667247Z"
70,100.0,29501321,"nils-constantin.hellwig@stud.uni-regensburg.de","2024-01-19T12:09:43.988441Z","random","5f5d95fd-d6ae-4078-9b70-3e59945aa7ab","[{""end"":41,""text"":""Service"",""start"":34,""labels"":[""SERVICE-POSITIVE""]},{""end"":72,""text"":""Essen"",""start"":67,""labels"":[""FOOD-NEGATIVE""]}]","[{""end"":24,""text"":""war insgesamt"",""start"":11,""labels"":[""GENERAL-IMPRESSION-POSITIVE-no-phrase""]}]",10.493,"GPT-3",0,"Der Besuch war insgesamt gut, der Service war freundlich, aber das Essen war enttäuschend.","2024-01-19T12:09:43.988459Z"
71,100.0,29502310,"nils-constantin.hellwig@stud.uni-regensburg.de","2024-01-19T12:26:48.794186Z","random","666e66bf-dad7-4aa7-b5d0-cf45f3310397","[{""end"":12,""text"":""Ambiente"",""start"":4,""labels"":[""AMBIENCE-NEGATIVE""]}]","",5.339,"GPT-3",0,"Das Ambiente war sehr enttäuschend.","2024-01-19T12:26:48.794203Z"
72,100.0,29502339,"nils-constantin.hellwig@stud.uni-regensburg.de","2024-01-19T12:27:34.213719Z","random","992771c1-de94-4c43-927b-75d2a3f400eb","[{""end"":11,""text"":""Service"",""start"":4,""labels"":[""SERVICE-NEGATIVE""]}]","",44.606,"GPT-3",0,"Der Service war sehr unfreundlich.","2024-01-19T12:27:34.213737Z"
73,100.0,29499773,"nils-constantin.hellwig@stud.uni-regensburg.de","2024-01-19T11:44:55.324948Z","random","5b10d1d9-44fc-4f7c-9a52-8ce24a804e8b","[{""end"":9,""text"":""Essen"",""start"":4,""labels"":[""FOOD-POSITIVE""]}]","",1.377,"GPT-3",0,"Das Essen war köstlich.","2024-01-19T11:44:55.324969Z"
74,100.0,29502360,"nils-constantin.hellwig@stud.uni-regensburg.de","2024-01-19T12:27:52.393713Z","random","abe21922-4609-4a94-a8e2-9da03b75eeca","[{""end"":12,""text"":""Personal"",""start"":4,""labels"":[""SERVICE-POSITIVE""]}]","[{""end"":93,""text"":""Gesamterlebnis war durchschnittlich"",""start"":58,""labels"":[""GENERAL-IMPRESSION-NEUTRAL-no-phrase""]}]",17.346,"GPT-3",0,"Das Personal war sehr freundlich und aufmerksam, aber das Gesamterlebnis war durchschnittlich.","2024-01-19T12:27:52.393732Z"
75,100.0,29502364,"nils-constantin.hellwig@stud.uni-regensburg.de","2024-01-19T12:27:57.928656Z","random","8640e7e5-a4e5-4334-a532-b7e22608c601","[{""end"":9,""text"":""Suppe"",""start"":4,""labels"":[""FOOD-NEGATIVE""]}]","",4.669,"GPT-3",0,"Die Suppe war lauwarm und geschmacklos.","2024-01-19T12:27:57.928674Z"
76,100.0,29502375,"nils-constantin.hellwig@stud.uni-regensburg.de","2024-01-19T12:28:09.815710Z","random","b6b5bb7e-5e8c-4501-adca-9229bddf25b8","[{""end"":12,""text"":""Personal"",""start"":4,""labels"":[""SERVICE-NEGATIVE""]}]","",11.07,"GPT-3",0,"Das Personal war unfreundlich und unprofessionell.","2024-01-19T12:28:09.815734Z"
77,100.0,29502379,"nils-constantin.hellwig@stud.uni-regensburg.de","2024-01-19T12:28:21.511517Z","random","5f15248f-5644-4cb4-aa8f-06b24101b944","[{""end"":15,""text"":""Preisniveau"",""start"":4,""labels"":[""PRICE-POSITIVE""]}]","",10.785,"GPT-3",0,"Das Preisniveau ist angemessen.","2024-01-19T12:28:21.511536Z"
78,100.0,29502384,"nils-constantin.hellwig@stud.uni-regensburg.de","2024-01-19T12:28:29.321433Z","random","8a47139b-df3c-47f3-a8f6-50bc887eb6fd","[{""end"":9,""text"":""Preis"",""start"":4,""labels"":[""PRICE-NEUTRAL""]}]","",6.936,"GPT-3",0,"Der Preis ist okay.","2024-01-19T12:28:29.321494Z"
79,100.0,29499537,"nils-constantin.hellwig@stud.uni-regensburg.de","2024-01-19T11:41:14.222066Z","random","e3d5b416-caf6-4a15-9c4f-ab94298fc6f1","[{""end"":11,""text"":""Service"",""start"":4,""labels"":[""SERVICE-NEUTRAL""]}]","",1.226,"GPT-3",0,"Der Service war in Ordnung.","2024-01-19T11:41:14.222091Z"
80,100.0,29502402,"nils-constantin.hellwig@stud.uni-regensburg.de","2024-01-19T12:28:55.357540Z","random","87a811d7-2bb9-4187-a5c9-1c95bf555058","[{""end"":9,""text"":""Essen"",""start"":4,""labels"":[""PRICE-NEGATIVE""]},{""end"":97,""text"":""Restaurant"",""start"":87,""labels"":[""GENERAL-IMPRESSION-POSITIVE""]}]","",25.241,"GPT-3",0,"Das Essen war zwar etwas teuer, aber insgesamt hatten wir einen positiven Eindruck vom Restaurant.","2024-01-19T12:28:55.357561Z"
81,100.0,29502413,"nils-constantin.hellwig@stud.uni-regensburg.de","2024-01-19T12:29:14.552147Z","random","4138621c-161a-4246-a82f-8ae1d9a6a828","[{""end"":11,""text"":""Service"",""start"":4,""labels"":[""SERVICE-NEUTRAL""]}]","[{""end"":67,""text"":""neutral"",""start"":60,""labels"":[""GENERAL-IMPRESSION-NEUTRAL-no-phrase""]}]",18.381,"GPT-3",0,"Der Service war in Ordnung, aber insgesamt war der Eindruck neutral.","2024-01-19T12:29:14.552163Z"
82,100.0,29502417,"nils-constantin.hellwig@stud.uni-regensburg.de","2024-01-19T12:29:23.105103Z","random","4bbde2da-a040-4ad2-993b-4ede3156853e","[{""end"":30,""text"":""Restaurant"",""start"":20,""labels"":[""GENERAL-IMPRESSION-POSITIVE""]},{""end"":63,""text"":""Atmosphäre"",""start"":53,""labels"":[""AMBIENCE-POSITIVE""]}]","",7.743,"GPT-3",0,"Ein wirklich tolles Restaurant mit einer großartigen Atmosphäre.","2024-01-19T12:29:23.105119Z"
83,100.0,29502436,"nils-constantin.hellwig@stud.uni-regensburg.de","2024-01-19T12:29:38.699405Z","random","f70cd6f7-58b5-4512-a3b2-767efc065de7","[{""end"":29,""text"":""Preis-Leistungsverhältnis"",""start"":4,""labels"":[""PRICE-POSITIVE""]}]","",14.732,"GPT-3",0,"Das Preis-Leistungsverhältnis ist angemessen.","2024-01-19T12:29:38.699423Z"
84,100.0,29499860,"nils-constantin.hellwig@stud.uni-regensburg.de","2024-01-19T11:46:17.012440Z","random","1e763e29-6325-49f6-9865-a4220dc79b51","","[{""end"":11,""text"":""okay"",""start"":7,""labels"":[""GENERAL-IMPRESSION-NEUTRAL-no-phrase""]}]",2.022,"GPT-3",0,"Es war okay.","2024-01-19T11:46:17.012459Z"
85,100.0,29500019,"nils-constantin.hellwig@stud.uni-regensburg.de","2024-01-19T11:48:22.335519Z","random","8048e0ab-5d45-4976-8101-604b4b644c7a","[{""end"":9,""text"":""Essen"",""start"":4,""labels"":[""FOOD-NEUTRAL""]}]","",1.317,"GPT-3",0,"Das Essen war in Ordnung.","2024-01-19T11:48:22.335543Z"
86,100.0,29502444,"nils-constantin.hellwig@stud.uni-regensburg.de","2024-01-19T12:29:48.709017Z","random","5aacc803-3ef8-4685-be41-e913f2f11d5c","[{""end"":9,""text"":""Essen"",""start"":4,""labels"":[""FOOD-POSITIVE""]},{""end"":60,""text"":""Preis-Leistungsverhältnis"",""start"":35,""labels"":[""PRICE-POSITIVE""]}]","",9.05,"GPT-3",0,"Das Essen war wirklich gut und das Preis-Leistungsverhältnis stimmt.","2024-01-19T12:29:48.709035Z"
87,100.0,29502454,"nils-constantin.hellwig@stud.uni-regensburg.de","2024-01-19T12:29:57.543157Z","random","42bd13f4-a621-416e-a2d0-61f8180336d7","[{""end"":13,""text"":""Hauptgang"",""start"":4,""labels"":[""FOOD-NEGATIVE""]},{""end"":48,""text"":""Dessert"",""start"":41,""labels"":[""FOOD-POSITIVE""]}]","",7.93,"GPT-3",0,"Der Hauptgang war enttäuschend, aber das Dessert war köstlich.","2024-01-19T12:29:57.543176Z"
88,100.0,29501327,"nils-constantin.hellwig@stud.uni-regensburg.de","2024-01-19T12:09:50.637554Z","random","52f20ee5-f802-4096-9500-626e646c5689","[{""end"":9,""text"":""Essen"",""start"":4,""labels"":[""FOOD-NEGATIVE""]}]","",5.817,"GPT-3",0,"Das Essen war enttäuschend.","2024-01-19T12:09:50.637577Z"
89,100.0,29500350,"nils-constantin.hellwig@stud.uni-regensburg.de","2024-01-19T11:52:49.730013Z","random","89a268c8-d1d2-46a9-8dea-5d8f88b8f4ed","[{""end"":11,""text"":""Service"",""start"":4,""labels"":[""SERVICE-NEUTRAL""]}]","",7.83,"GPT-3",0,"Der Service war durchschnittlich.","2024-01-19T11:52:49.730028Z"
90,100.0,29501447,"nils-constantin.hellwig@stud.uni-regensburg.de","2024-01-19T12:12:19.078292Z","random","44ec3f09-6ee2-45e1-be7d-ebd0b6a9b71f","[{""end"":9,""text"":""Essen"",""start"":4,""labels"":[""PRICE-POSITIVE""]}]","",6.836,"GPT-3",0,"Das Essen ist seinen Preis wert.","2024-01-19T12:12:19.078315Z"
91,100.0,29502470,"nils-constantin.hellwig@stud.uni-regensburg.de","2024-01-19T12:30:14.812255Z","random","0dd19928-1459-40be-b73b-36c4f87317ae","[{""end"":14,""text"":""Restaurant"",""start"":4,""labels"":[""GENERAL-IMPRESSION-NEUTRAL""]},{""end"":42,""text"":""Ambiente"",""start"":34,""labels"":[""AMBIENCE-NEGATIVE""]}]","",16.407,"GPT-3",0,"Das Restaurant war okay, aber das Ambiente hat uns nicht überzeugt.","2024-01-19T12:30:14.812275Z"
92,100.0,29501421,"nils-constantin.hellwig@stud.uni-regensburg.de","2024-01-19T12:11:41.930789Z","random","02bff661-b0bd-49a5-93e4-1f60a28c2b00","[{""end"":14,""text"":""Restaurant"",""start"":4,""labels"":[""GENERAL-IMPRESSION-NEGATIVE""]}]","",4.855,"GPT-3",0,"Das Restaurant war insgesamt enttäuschend.","2024-01-19T12:11:41.930803Z"
93,100.0,29502477,"nils-constantin.hellwig@stud.uni-regensburg.de","2024-01-19T12:30:21.463697Z","random","782152df-31e6-4b35-a4e6-1082cc0685e6","[{""end"":12,""text"":""Ambiente"",""start"":4,""labels"":[""AMBIENCE-POSITIVE""]}]","",5.807,"GPT-3",0,"Das Ambiente ist sehr angenehm.","2024-01-19T12:30:21.463721Z"
94,100.0,29499939,"nils-constantin.hellwig@stud.uni-regensburg.de","2024-01-19T11:47:23.974131Z","random","7dfe2d23-d52a-44d6-8043-438421fbc2ae","[{""end"":14,""text"":""Atmosphäre"",""start"":4,""labels"":[""AMBIENCE-POSITIVE""]}]","",1.619,"GPT-3",0,"Die Atmosphäre war sehr angenehm.","2024-01-19T11:47:23.974146Z"
95,100.0,29502484,"nils-constantin.hellwig@stud.uni-regensburg.de","2024-01-19T12:30:27.130311Z","random","1274ace1-2b16-487b-8bf6-a5c2c0ee2752","[{""end"":9,""text"":""Pizza"",""start"":4,""labels"":[""FOOD-POSITIVE""]}]","",4.829,"GPT-3",0,"Die Pizza war sehr lecker.","2024-01-19T12:30:27.130329Z"
96,100.0,29502495,"nils-constantin.hellwig@stud.uni-regensburg.de","2024-01-19T12:30:39.101166Z","random","49ae75fd-1a2b-499a-bbd8-6d2375fc4cf1","[{""end"":9,""text"":""Essen"",""start"":4,""labels"":[""FOOD-NEGATIVE""]},{""end"":41,""text"":""Atmosphäre"",""start"":31,""labels"":[""AMBIENCE-NEGATIVE""]}]","",11.059,"GPT-3",0,"Das Essen war schlecht und die Atmosphäre war auch nicht angenehm.","2024-01-19T12:30:39.101186Z"
97,100.0,29502503,"nils-constantin.hellwig@stud.uni-regensburg.de","2024-01-19T12:30:45.729038Z","random","dcdda690-9429-4827-9394-41d06bdfe57e","[{""end"":9,""text"":""Essen"",""start"":4,""labels"":[""FOOD-POSITIVE""]}]","",5.743,"GPT-3",0,"Das Essen war sehr lecker.","2024-01-19T12:30:45.729057Z"
98,100.0,29552736,"nils-constantin.hellwig@stud.uni-regensburg.de","2024-01-20T07:48:09.604066Z","random","03591040-c588-429d-b37b-f8768ff80e9a","[{""end"":14,""text"":""Restaurant"",""start"":4,""labels"":[""AMBIENCE-NEUTRAL""]}]","",8.926,"GPT-3",0,"Das Restaurant hatte eine durchschnittliche Atmosphäre.","2024-01-20T07:48:09.604083Z"
99,100.0,29552762,"nils-constantin.hellwig@stud.uni-regensburg.de","2024-01-20T07:49:05.266153Z","random","2b4583fa-f19f-4301-812f-56242e3aa86b","[{""end"":17,""text"":""Hauptgerichte"",""start"":4,""labels"":[""FOOD-NEGATIVE""]}]","",54.797,"GPT-3",0,"Die Hauptgerichte waren leider enttäuschend.","2024-01-20T07:49:05.266173Z"
100,100.0,29552765,"nils-constantin.hellwig@stud.uni-regensburg.de","2024-01-20T07:49:12.674769Z","random","9d16358b-1b95-4a0d-a4ab-464d877847a0","[{""end"":39,""text"":""Preis"",""start"":34,""labels"":[""PRICE-NEGATIVE""]}]","",6.536,"GPT-3",0,"Für das, was man bekommt, ist der Preis definitiv zu hoch.","2024-01-20T07:49:12.674790Z"
101,100.0,29552823,"nils-constantin.hellwig@stud.uni-regensburg.de","2024-01-20T07:51:29.294344Z","random","ca727cba-ac20-4d01-80cf-4184d67b959c","[{""end"":12,""text"":""Personal"",""start"":4,""labels"":[""SERVICE-NEGATIVE""]}]","",4.797,"GPT-3",0,"Das Personal war sehr unfreundlich.","2024-01-20T07:51:29.294361Z"
102,100.0,29499368,"nils-constantin.hellwig@stud.uni-regensburg.de","2024-01-19T11:38:59.002876Z","random","a9c6aaa9-d4f4-4150-8bcc-18bdfc363197","[{""end"":10,""text"":""Preise"",""start"":4,""labels"":[""PRICE-POSITIVE""]}]","",4.993,"GPT-3",0,"Die Preise sind angemessen.","2024-01-19T11:38:59.002894Z"
103,100.0,29501197,"nils-constantin.hellwig@stud.uni-regensburg.de","2024-01-19T12:07:03.481375Z","random","4f63e853-7cc9-4424-8a13-54b865a075dd","[{""end"":12,""text"":""Ambiente"",""start"":4,""labels"":[""AMBIENCE-NEGATIVE""]}]","",2.156,"GPT-3",0,"Das Ambiente war enttäuschend.","2024-01-19T12:07:03.481392Z"
104,100.0,29552831,"nils-constantin.hellwig@stud.uni-regensburg.de","2024-01-20T07:51:40.982282Z","random","28a40d49-02c2-4847-b2ce-4ae116bce2d9","[{""end"":12,""text"":""Ambiente"",""start"":4,""labels"":[""AMBIENCE-NEGATIVE""]},{""end"":45,""text"":""Essen"",""start"":40,""labels"":[""FOOD-POSITIVE""]}]","[{""end"":84,""text"":""war der Eindruck"",""start"":68,""labels"":[""GENERAL-IMPRESSION-NEUTRAL-no-phrase""]}]",10.882,"GPT-3",0,"Das Ambiente war enttäuschend, aber das Essen war gut und insgesamt war der Eindruck neutral.","2024-01-20T07:51:40.982303Z"
105,100.0,29552834,"nils-constantin.hellwig@stud.uni-regensburg.de","2024-01-20T07:51:47.663565Z","random","879484b9-c768-45bc-968c-e85fb9a3b80a","[{""end"":15,""text"":""Preisniveau"",""start"":4,""labels"":[""PRICE-POSITIVE""]}]","",5.887,"GPT-3",0,"Das Preisniveau ist angemessen.","2024-01-20T07:51:47.663583Z"
106,100.0,29552839,"nils-constantin.hellwig@stud.uni-regensburg.de","2024-01-20T07:51:59.116059Z","random","8ac5005c-f42c-4c47-af07-89f67e5abfd3","[{""end"":9,""text"":""Essen"",""start"":4,""labels"":[""PRICE-NEGATIVE""]}]","",10.68,"GPT-3",0,"Das Essen ist viel zu teuer.","2024-01-20T07:51:59.116086Z"
107,100.0,29499381,"nils-constantin.hellwig@stud.uni-regensburg.de","2024-01-19T11:39:11.228866Z","random","41bdafaf-e365-4812-99b4-55ae2df67453","[{""end"":9,""text"":""Essen"",""start"":4,""labels"":[""FOOD-POSITIVE""]},{""end"":41,""text"":""Preise"",""start"":35,""labels"":[""PRICE-POSITIVE""]}]","",11.048,"GPT-3",0,"Das Essen ist wirklich gut und die Preise sind angemessen.","2024-01-19T11:39:11.228891Z"
108,100.0,29552844,"nils-constantin.hellwig@stud.uni-regensburg.de","2024-01-20T07:52:06.973348Z","random","5f6aab43-5914-4a18-a3aa-3bd26a85c44d","[{""end"":45,""text"":""Restaurants"",""start"":34,""labels"":[""GENERAL-IMPRESSION-NEGATIVE""]}]","",7.011,"GPT-3",0,"Leider war der Gesamteindruck des Restaurants negativ.","2024-01-20T07:52:06.973369Z"
109,100.0,29552850,"nils-constantin.hellwig@stud.uni-regensburg.de","2024-01-20T07:52:17.644043Z","random","eae98653-545f-4c08-b9ec-0fd376fe0f83","[{""end"":27,""text"":""Getränke"",""start"":19,""labels"":[""PRICE-POSITIVE""]},{""end"":74,""text"":""Essen"",""start"":69,""labels"":[""PRICE-NEGATIVE""]}]","",9.874,"GPT-3",0,"Die Preise für die Getränke sind angemessen, aber die Preise für das Essen sind zu hoch.","2024-01-20T07:52:17.644062Z"
110,100.0,29552879,"nils-constantin.hellwig@stud.uni-regensburg.de","2024-01-20T07:53:45.307314Z","random","7929b31e-282a-4b56-ab8f-45833ecac551","[{""end"":11,""text"":""Service"",""start"":4,""labels"":[""SERVICE-NEGATIVE""]}]","",86.885,"GPT-3",0,"Das Service war sehr unfreundlich und langsam.","2024-01-20T07:53:45.307338Z"
111,100.0,29552882,"nils-constantin.hellwig@stud.uni-regensburg.de","2024-01-20T07:53:51.545526Z","random","77fd6235-26f1-4f95-ab32-79e8be6cb526","[{""end"":14,""text"":""Restaurant"",""start"":4,""labels"":[""GENERAL-IMPRESSION-NEUTRAL""]}]","",5.347,"GPT-3",0,"Das Restaurant war okay.","2024-01-20T07:53:51.545546Z"
112,100.0,29552885,"nils-constantin.hellwig@stud.uni-regensburg.de","2024-01-20T07:54:00.471486Z","random","e2fc6433-4393-4d7d-8fce-543de04361ef","[{""end"":14,""text"":""Restaurant"",""start"":4,""labels"":[""GENERAL-IMPRESSION-NEUTRAL""]},{""end"":41,""text"":""Service"",""start"":34,""labels"":[""SERVICE-NEGATIVE""]}]","",8.143,"GPT-3",0,"Das Restaurant war okay, aber der Service war wirklich schlecht.","2024-01-20T07:54:00.471507Z"
113,100.0,29552901,"nils-constantin.hellwig@stud.uni-regensburg.de","2024-01-20T07:54:30.092892Z","random","52d1de5f-cdb8-4973-922b-f40afcd90d1f","[{""end"":12,""text"":""Ambiente"",""start"":4,""labels"":[""AMBIENCE-NEGATIVE""]},{""end"":42,""text"":""Service"",""start"":35,""labels"":[""SERVICE-NEUTRAL""]},{""end"":107,""text"":""Essen"",""start"":102,""labels"":[""FOOD-NEUTRAL""]}]","[{""end"":93,""text"":""neutral"",""start"":86,""labels"":[""GENERAL-IMPRESSION-NEUTRAL-no-phrase""]}]",28.728,"GPT-3",0,"Das Ambiente war enttäuschend, der Service war in Ordnung, insgesamt war der Eindruck neutral und das Essen war durchschnittlich.","2024-01-20T07:54:30.092910Z"
114,100.0,29500694,"nils-constantin.hellwig@stud.uni-regensburg.de","2024-01-19T11:57:46.860510Z","random","f565cb2d-729f-406b-b021-0d61adc26726","[{""end"":11,""text"":""Service"",""start"":4,""labels"":[""SERVICE-POSITIVE""]}]","",5.094,"GPT-3",0,"Der Service war sehr aufmerksam und freundlich.","2024-01-19T11:57:46.860527Z"
115,100.0,29552906,"nils-constantin.hellwig@stud.uni-regensburg.de","2024-01-20T07:54:40.914823Z","random","5fb77ede-c3e4-46c2-9349-b64fdb1f8eb0","[{""end"":9,""text"":""Essen"",""start"":4,""labels"":[""FOOD-NEUTRAL""]}]","[{""end"":65,""text"":""nicht besonders"",""start"":50,""labels"":[""GENERAL-IMPRESSION-NEGATIVE-no-phrase""]}]",10.021,"GPT-3",0,"Das Essen war okay, aber insgesamt war der Besuch nicht besonders beeindruckend.","2024-01-20T07:54:40.914845Z"
116,100.0,29501169,"nils-constantin.hellwig@stud.uni-regensburg.de","2024-01-19T12:06:27.564367Z","random","bd73a5fd-51d5-48d3-9379-379cd44414af","[{""end"":12,""text"":""Personal"",""start"":4,""labels"":[""SERVICE-POSITIVE""]}]","",5.527,"GPT-3",0,"Das Personal war sehr freundlich und aufmerksam.","2024-01-19T12:06:27.564386Z"
117,100.0,29552916,"nils-constantin.hellwig@stud.uni-regensburg.de","2024-01-20T07:55:02.885928Z","random","7409156e-0869-434a-9a48-af5f942295eb","[{""end"":9,""text"":""Essen"",""start"":4,""labels"":[""FOOD-NEGATIVE""]},{""end"":90,""text"":""Restaurant"",""start"":80,""labels"":[""GENERAL-IMPRESSION-NEGATIVE""]}]","",21.159,"GPT-3",0,"Das Essen war enttäuschend und insgesamt hatte ich einen negativen Eindruck vom Restaurant.","2024-01-20T07:55:02.885947Z"
118,100.0,29552917,"nils-constantin.hellwig@stud.uni-regensburg.de","2024-01-20T07:55:10.760547Z","random","244030b6-b322-47da-96cd-03ffe090ebe5","[{""end"":9,""text"":""Essen"",""start"":4,""labels"":[""FOOD-NEUTRAL""]}]","",7.033,"GPT-3",0,"Das Essen war okay.","2024-01-20T07:55:10.760564Z"
119,100.0,29500579,"nils-constantin.hellwig@stud.uni-regensburg.de","2024-01-19T11:56:05.404455Z","random","51bb8cb3-a81d-4292-975b-644dda9d35a6","[{""end"":11,""text"":""Service"",""start"":4,""labels"":[""SERVICE-NEUTRAL""]},{""end"":43,""text"":""Preise"",""start"":37,""labels"":[""PRICE-POSITIVE""]}]","",35.313,"GPT-3",0,"Der Service war in Ordnung, aber die Preise waren angemessen.","2024-01-19T11:56:05.404474Z"
120,100.0,29552919,"nils-constantin.hellwig@stud.uni-regensburg.de","2024-01-20T07:55:17.746022Z","random","e8545c37-c2f2-48de-8402-7e5adcba6b15","[{""end"":9,""text"":""Steak"",""start"":4,""labels"":[""FOOD-NEGATIVE""]}]","",6.104,"GPT-3",1,"Das Steak war zäh und nicht gut gewürzt.","2024-01-20T07:55:17.746040Z"
121,100.0,29552926,"nils-constantin.hellwig@stud.uni-regensburg.de","2024-01-20T07:55:36.217243Z","random","0ca3ca40-691c-4579-9bbd-c42ce7366bbc","[{""end"":11,""text"":""Service"",""start"":4,""labels"":[""SERVICE-POSITIVE""]},{""end"":78,""text"":""Wartezeiten"",""start"":67,""labels"":[""SERVICE-NEGATIVE""]},{""end"":104,""text"":""Preise"",""start"":98,""labels"":[""PRICE-NEGATIVE""]}]","",17.684,"GPT-3",1,"Der Service war sehr freundlich und zuvorkommend, jedoch waren die Wartezeiten etwas lang und die Preise etwas hoch.","2024-01-20T07:55:36.217261Z"
